"full_address","neighborhoods_analysis_boundaries","permit_type_definition","description","existing_use","proposed_use","permit_creation_date","location.latitude","location.longitude"
"216 Juanita Wy 94127","West of Twin Peaks","otc alterations permit","cap off illegal gas line to lower floors, cap off water to illegal sink unit in sub ground floor","1 family dwelling","1 family dwelling",2000-08-21,"37.74131812848068","-122.45565246441947"
"81 Moneta Wy 94112","Outer Mission","otc alterations permit","complete demo or removal of a kitchen add downstairs as shown on sketch and legalize (e) rm as stora","1 family dwelling","1 family dwelling",2000-08-25,"37.71277345989091","-122.44975721582318"
"691 Huron Av 94112","Outer Mission","additions alterations or repairs","demo of the existing kchn closets/removal of two illegal units at grnd floor","apartments","1 family dwelling",2000-08-28,"37.71216385100983","-122.44910270628341"
"4058 17th St 94114","Castro/Upper Market","additions alterations or repairs","legalize rear shed & deck, kitchen & bathrm remodel","1 family dwelling","1 family dwelling",2000-08-28,"37.76273915885838","-122.43657706198758"
"445 Brussels St 94134","Portola","otc alterations permit","relocate rear stairway to inside (e) bldng, legalize bathtub & wet bar-2000/08/08/7309","1 family dwelling","1 family dwelling",2000-08-29,"37.72662494580336","-122.40505428161354"
"295 Coso Av 94110","Bernal Heights","otc alterations permit","legalize extg rooms on 1st story/repair tile in upstairs bth","1 family dwelling","1 family dwelling",2000-09-05,"37.74518354724535","-122.41570236594136"
"51 Tulane St 94134","Portola","otc alterations permit","comply  w/complaint #200002979 to remove illegal shed 20'x30' @ side yard & plywd cover rear deck","1 family dwelling","1 family dwelling",2000-09-06,"37.72933841926081","-122.41716204327861"
"2470 24th Av 94116","Sunset/Parkside","additions alterations or repairs","legalize existing construct @1st fl, dryrot repair of e rear deck replace roof cover abve e rear dec","1 family dwelling","1 family dwelling",2000-09-06,"37.741519753593515","-122.48062915460568"
"101 Valmar Tr 94112","Excelsior","otc alterations permit","legalize (1 bathroom), (1) storage room &  (1) laundry/storage room at first floor","1 family dwelling","1 family dwelling",2000-09-07,"37.72575870797592","-122.42403357417766"
"2050 29th Av 94116","Sunset/Parkside","otc alterations permit","legalize e retaining walls at rear yard per plan nov dated 8-30-2000","1 family dwelling","1 family dwelling",2000-09-07,"37.74908525094121","-122.48652767173748"
"306 Joost Av 94131","West of Twin Peaks","otc alterations permit","rev to 916600- remove illegal second unit","2 family dwelling","1 family dwelling",2000-09-08,"37.73258840396686","-122.44252088760747"
"5636 Anza St 94121","Outer Richmond","otc alterations permit","remove (e) kitchen counter & cabinet in bsmt. legalize existing bsmt rooms including 1 car garage. 1","1 family dwelling","1 family dwelling",2000-09-14,"37.77730923580739","-122.50884027031154"
"180 Leland Av 94134","Visitacion Valley","otc alterations permit","remove the non confirming illegal unit kitchen a bath & 2 non bearing interior wall","1 family dwelling","1 family dwelling",2000-09-16,"37.71265559497643","-122.4068750842298"
"182 Leland Av 94134","Visitacion Valley","otc alterations permit","remove the non confirming illegal unit kitchen a bath & 2 non bearing interior wall","1 family dwelling","1 family dwelling",2000-09-16,"37.71265559497643","-122.4068750842298"
"4150 17th St 94114","Castro/Upper Market","otc alterations permit","legalize existing walk in closet on 1st floor.","1 family dwelling","1 family dwelling",2000-05-23,"37.762733606569086","-122.43854833056757"
"255 Moscow St 94112","Excelsior","additions alterations or repairs","legalize bdrm & storage room at garage level","1 family dwelling","1 family dwelling",2000-09-20,"37.72338689939845","-122.42567545646709"
"1904 Broadway NA 94123","Pacific Heights","additions alterations or repairs","application for change of use-legalize (e) unit behind garage per plans","1 family dwelling","2 family dwelling",2000-09-21,"37.79531995915703","-122.42870155923744"
"143 Wilson St 94112","Outer Mission","additions alterations or repairs","legalize rooms at ground floor comply with notice of violation","1 family dwelling","1 family dwelling",2000-09-29,"37.7082573973762","-122.46038576852706"
"475 29th St 94131","Noe Valley","additions alterations or repairs","legalize use of rear guesthouse for res. use to comply w/ item #2 of nov#200003419","1 family dwelling","1 family dwelling",2000-10-04,"37.74322445952837","-122.43044108175383"
"20 Joost Av 94131","West of Twin Peaks","additions alterations or repairs","legalize studio apt on ground floor level","1 family dwelling","2 family dwelling",1997-10-02,"37.7325425148876","-122.43567704068033"
"124 Genebern Wy 94112","Bernal Heights","additions alterations or repairs","to legalize 1 bathroom  & 2 storage room at 1st floor per plan.","1 family dwelling","1 family dwelling",2000-10-11,"37.73315471395473","-122.42530504652258"
"90 Teddy Av 94134","Visitacion Valley","additions alterations or repairs","legalize basement lvg space construct wall to sep laundry area from garage","1 family dwelling","1 family dwelling",2000-10-11,"37.713916848876806","-122.40396630840523"
"730 Olmstead St 94134","Portola","additions alterations or repairs","legalize roof, deck, fence and walls and add 2-story above roof deck. horizontal addition","1 family dwelling","1 family dwelling",2000-10-17,"37.72109761794994","-122.4091415365212"
"111 Conrad St 94131","Glen Park","additions alterations or repairs","install new decks. (legalize)","1 family dwelling","1 family dwelling",2000-10-17,"37.737170869695696","-122.43601457930232"
"48 Sussex St 94131","Glen Park","otc alterations permit","legalize privacy fencing -lattice on top of roof","1 family dwelling","1 family dwelling",2000-10-20,"37.736659850923225","-122.43340947283616"
"230 Concord St 94112","Excelsior","additions alterations or repairs","provide wall and legalize roof for deck per plans","1 family dwelling","1 family dwelling",2000-10-23,"37.710511386060034","-122.44224197219546"
"13 Warren Dr 94131","Inner Sunset","additions alterations or repairs","remove illegal stove on ground floor. remove door on g/f room, with permit in 1990, see 3-r report","2 family dwelling","1 family dwelling",2000-10-24,"37.755019240310794","-122.45615828653305"
"6515 03rd St NA",NA,"additions alterations or repairs","legalize storage rms to comply w/violation notice #199709613","1 family dwelling","1 family dwelling",1997-12-26,NA,NA
"85 Ottawa Av 94112","Outer Mission","otc alterations permit","legalized rooms @ basement, half bath, bedroom & storage room.","1 family dwelling","1 family dwelling",2000-10-27,"37.71474870964455","-122.44551031899897"
"1623 33rd Av 94122","Sunset/Parkside","additions alterations or repairs","to legalize existing rooms at the rear portion of garage","1 family dwelling","1 family dwelling",2000-10-30,"37.75681118982598","-122.49203032826861"
"1527 40th Av 94122","Sunset/Parkside","otc alterations permit","remove illegal kchn area in ground floor/bdrm/storage areas as accessories use for upstairs per app","1 family dwelling","1 family dwelling",2000-10-30,"37.758268536866545","-122.49965423353166"
"60 Theresa St 94112","Outer Mission","otc alterations permit","remove (2) existing illegal in-law units into storage","apartments","1 family dwelling",2000-10-31,"37.728487844855906","-122.43347303370903"
"8 Orsi Cr 94124","Bayview Hunters Point","otc alterations permit","legalize gate at front & gate at back","1 family dwelling","1 family dwelling",1998-02-11,"37.72823521779075","-122.39685852111634"
"2147 29th Av 94116","Sunset/Parkside","otc alterations permit","replace exist 10 windows and adding one new window at front replace fire place. (legalize).","1 family dwelling","1 family dwelling",2000-11-04,"37.74726249179182","-122.48706007954726"
"28 Orsi Cr 94124","Bayview Hunters Point","otc alterations permit","legalize window bars and front gate window","1 family dwelling","1 family dwelling",1998-03-03,"37.72839960975063","-122.39705411305472"
"84 Moneta Wy 94112","Outer Mission","additions alterations or repairs","legalize existing ground floor rooms,legalize all construction ,plumbing, electrical","1 family dwelling","1 family dwelling",2000-11-07,"37.71296725185726","-122.4500770540826"
"92 Orsi Cr 94124","Bayview Hunters Point","otc alterations permit","legalize gate installed that opens for main entry","1 family dwelling","1 family dwelling",1998-04-02,"37.72854439376204","-122.39797443127716"
"1247 Palou Av 94124","Bayview Hunters Point","additions alterations or repairs","remve walls at grnd floor & lwr flr illegal see notice of violation to comply w nov dated 7/22/96","1 family dwelling","1 family dwelling",2000-11-15,"37.73004427560089","-122.38450688033309"
"2054 46th Av 94116","Sunset/Parkside","otc alterations permit","complaint #200011087 to comply and abate, remodel bath at g/level, legalize bath & family rm at g/fl","1 family dwelling","1 family dwelling",2000-11-16,"37.748211256301445","-122.50474367850344"
"1571 Palou Av 94124","Bayview Hunters Point","additions alterations or repairs","add side and front addition, legalize basement to habitable space,  add bath, construct rear deck","1 family dwelling","1 family dwelling",2000-11-20,"37.73346177838897","-122.39054053509511"
"1060 Munich St 94112","Excelsior","otc alterations permit","remove two illegal units, one in basement and one in upper level, per attched nov 200011214-legalize","apartments","1 family dwelling",2000-11-21,"37.71142597989874","-122.43455790769323"
"808 Paris St 94112","Excelsior","otc alterations permit","correct pa #9905960, legalize counter & cabinets, hallway","1 family dwelling","1 family dwelling",2000-11-27,"37.71656481733385","-122.43914270567726"
"4150 17th St 94114","Castro/Upper Market","otc alterations permit","extend app#200005230756 .permit#911204 legalize extisting walk in closet","1 family dwelling","1 family dwelling",2000-11-30,"37.762733606569086","-122.43854833056757"
"665 Andover St 94110","Bernal Heights","otc alterations permit","remove illegal unit and revert kitchen, bedrm to storagerm. legalize full bath in basemt","1 family dwelling","1 family dwelling",2000-11-30,"37.735276610055294","-122.4165649800212"
"2023 Oakdale Av 94124","Bayview Hunters Point","otc alterations permit","legalize rooms at g/fl. , 2 bedrms, laundry & half bath, 1 storage & repair dryrot at reat stair","1 family dwelling","1 family dwelling",2000-12-01,"37.73903265978059","-122.39868435177024"
"1 Belgrave Av 94114","Inner Sunset","otc alterations permit","replace extg exterior wood steps as origional/legalize deck along east side","1 family dwelling","1 family dwelling",2000-12-04,"37.75947824671386","-122.44820546518677"
"166 Brussels St 94134","Portola","otc alterations permit","legalize basement floor area provide 5/8"" type ""x"" typ brd ceiling at garage per plans upgrade (e) 1","1 family dwelling","1 family dwelling",2001-03-19,"37.72981343358541","-122.40702722573546"
"149 Concord St 94112","Excelsior","otc alterations permit","legalized basement remodel gr floor  living room study room computer room full bath","1 family dwelling","1 family dwelling",2001-03-21,"37.711578190457814","-122.44210295610752"
"2745 35th Av 94116","Sunset/Parkside","additions alterations or repairs","legalize: bedrm, bath, laundryrm area and storagerm  @ ground fl.","1 family dwelling","1 family dwelling",2001-03-23,"37.73604949671855","-122.492763602606"
"354 Somerset St 94134","Portola","additions alterations or repairs","legalize room and bath on ground level with relocation of one wall","1 family dwelling","1 family dwelling",2001-03-26,"37.72702419794208","-122.40805969747646"
"1358 06th Av 94122","Inner Sunset","otc alterations permit","change of illegal use from boarding hse w/6 sleeping rms to single fam hse","1 family dwelling","1 family dwelling",2001-03-29,"37.76309117447756","-122.46269698531277"
"140 Richland Av 94110","Bernal Heights","additions alterations or repairs","legalize extension to rear","1 family dwelling","1 family dwelling",1984-07-10,"37.73577569532256","-122.4236539112462"
"1356 Alemany Bl 94112","Outer Mission","otc alterations permit","to remove illegal unit at garage level and return bldg to original single fmly dwlg","1 family dwelling","1 family dwelling",2001-04-02,"37.72997824960017","-122.43348382754303"
